Autor1,Autor2,Score
19575.0,110618.0,0.0000
3688.0,72170.0,1.0000
55819.0,789.0,0.0000
129001.0,132244.0,0.0000
66698.0,130766.0,0.0000
57150.0,77530.0,0.0000
77754.0,59080.0,0.0000
118359.0,2630.0,0.0000
126394.0,69601.0,0.0000
63176.0,94562.0,1.0000
13440.0,54795.0,0.0000
32559.0,128492.0,0.0000
9352.0,39120.0,0.0000
105901.0,15677.0,0.0000
19877.0,54029.0,1.0000
88969.0,121767.0,1.0000
75314.0,24392.0,0.0000
26227.0,103942.0,1.0000
41451.0,132663.0,0.0000
57050.0,76406.0,0.0000
65449.0,21791.0,0.0000
95036.0,67374.0,0.0000
46902.0,131967.0,0.0000
65642.0,75441.0,1.0000
126394.0,77320.0,0.0000
71072.0,100821.0,1.0000
67716.0,10065.0,0.0000
50353.0,111046.0,0.0000
127456.0,62539.0,0.0000
16901.0,68292.0,1.0000
94630.0,100796.0,1.0000
3232.0,61620.0,0.0000
36907.0,111908.0,0.0000
57772.0,70748.0,0.0000
95587.0,132614.0,0.0000
83016.0,6976.0,1.0000
105142.0,28239.0,0.0000
7264.0,60576.0,1.0000
23453.0,122787.0,1.0000
116813.0,29511.0,0.0000
45692.0,125119.0,1.0000
66205.0,73462.0,1.0000
75314.0,72772.0,0.0000
40495.0,64946.0,0.0000
122178.0,130102.0,0.0000
66336.0,88184.0,0.0000
56290.0,99129.0,0.0000
123955.0,82176.0,1.0000
35020.0,33351.0,0.0000
20040.0,68339.0,0.0000
43303.0,116894.0,1.0000
54589.0,95767.0,1.0000
665.0,14762.0,0.0000
124231.0,82261.0,0.0000
73340.0,44685.0,0.0000
10429.0,59881.0,1.0000
21084.0,93177.0,1.0000
28516.0,89194.0,1.0000
37479.0,56221.0,1.0000
74084.0,94350.0,1.0000
20653.0,122184.0,1.0000
14503.0,44322.0,0.0000
46295.0,80996.0,1.0000
1801.0,69318.0,0.0000
21501.0,91701.0,1.0000
5424.0,62348.0,1.0000
66311.0,112499.0,1.0000
12667.0,51504.0,0.0000
83560.0,29228.0,0.0000
30222.0,74653.0,0.0000
17778.0,128183.0,0.0000
101199.0,122897.0,0.0000
49749.0,112221.0,1.0000
15846.0,15767.0,1.0000
77480.0,100159.0,0.0000
4239.0,6548.0,1.0000
85229.0,75326.0,1.0000
70854.0,88481.0,0.0000
9316.0,13821.0,0.0000
12405.0,79994.0,0.0000
916.0,38264.0,1.0000
5638.0,22979.0,0.0000
108392.0,88633.0,0.0000
110248.0,59851.0,1.0000
22979.0,44278.0,0.0000
110670.0,132121.0,0.0000
14646.0,50385.0,0.0000
44612.0,106974.0,0.0000
118103.0,22780.0,0.0000
40978.0,62058.0,0.0000
103028.0,106894.0,1.0000
109894.0,57434.0,0.0000
111533.0,111407.0,0.0000
17983.0,101236.0,1.0000
99324.0,86651.0,0.0000
31756.0,89067.0,0.0000
40324.0,48879.0,1.0000
100715.0,128832.0,0.0000
2962.0,94817.0,0.0000
50670.0,107290.0,0.0000
178.0,88930.0,1.0000
30189.0,48073.0,0.0000
58401.0,111639.0,1.0000
61929.0,25301.0,0.0000
105314.0,37693.0,0.0000
106949.0,111072.0,0.0000
95147.0,107702.0,1.0000
77416.0,124145.0,1.0000
106387.0,38284.0,0.0000
92810.0,57150.0,0.0000
106274.0,119664.0,0.0000
9540.0,118013.0,0.0000
6831.0,95996.0,0.0000
89652.0,116720.0,0.0000
103058.0,33833.0,1.0000
40599.0,57150.0,0.0000
38109.0,20405.0,1.0000
95357.0,66336.0,0.0000
27218.0,65532.0,0.0000
108148.0,46003.0,0.0000
77378.0,10194.0,0.0000
11776.0,47828.0,0.0000
80988.0,92810.0,0.0000
89732.0,75223.0,1.0000
66428.0,91131.0,1.0000
35550.0,85102.0,1.0000
110812.0,114627.0,1.0000
54131.0,48561.0,0.0000
28298.0,72603.0,1.0000
11700.0,98449.0,0.0000
49387.0,119395.0,1.0000
131234.0,49387.0,0.0000
26204.0,101025.0,1.0000
80186.0,13870.0,0.0000
74259.0,86113.0,0.0000
76034.0,3607.0,1.0000
86003.0,120747.0,0.0000
115209.0,7205.0,1.0000
20634.0,39465.0,0.0000
19546.0,46857.0,0.0000
121399.0,123395.0,0.0000
17045.0,7950.0,0.0000
81823.0,60813.0,1.0000
58703.0,38415.0,0.0000
116973.0,131028.0,1.0000
60501.0,119959.0,1.0000
58243.0,95784.0,0.0000
13655.0,82767.0,1.0000
117004.0,99170.0,0.0000
111303.0,106292.0,0.0000
98712.0,115084.0,0.0000
86738.0,3393.0,0.0000
33040.0,72658.0,0.0000
83319.0,26172.0,1.0000
126063.0,49236.0,0.0000
5966.0,49147.0,0.0000
43405.0,99548.0,0.0000
81031.0,108181.0,1.0000
43961.0,67890.0,1.0000
17806.0,26305.0,1.0000
11050.0,1692.0,0.0000
51709.0,104318.0,0.0000
1351.0,28549.0,0.0000
21728.0,93271.0,0.0000
101361.0,130158.0,1.0000
81557.0,128378.0,0.0000
48507.0,45970.0,0.0000
21456.0,77852.0,1.0000
6058.0,87793.0,0.0000
119786.0,78673.0,0.0000
19696.0,95887.0,1.0000
92166.0,28005.0,1.0000
8592.0,124634.0,1.0000
96083.0,72972.0,0.0000
64470.0,131389.0,0.0000
88216.0,44255.0,1.0000
3.0,93363.0,1.0000
69274.0,119083.0,0.0000
36089.0,62702.0,0.0000
75373.0,17983.0,1.0000
10785.0,109118.0,0.0000
54771.0,119253.0,0.0000
16190.0,72315.0,1.0000
23702.0,106139.0,0.0000
126451.0,55404.0,0.0000
93583.0,115063.0,1.0000
45616.0,98349.0,1.0000
118103.0,110994.0,0.0000
117478.0,124790.0,1.0000
129807.0,16899.0,0.0000
83016.0,59537.0,1.0000
11257.0,40740.0,0.0000
109016.0,69718.0,0.0000
94435.0,133257.0,0.0000
75223.0,123834.0,0.0000
55404.0,85190.0,0.0000
106497.0,132663.0,0.0000
19066.0,40170.0,0.0000
2789.0,52219.0,0.0000
102038.0,67360.0,1.0000
14859.0,72380.0,0.0000
39429.0,19149.0,0.0000
20177.0,52545.0,0.0000
52252.0,48201.0,0.0000
94597.0,118280.0,0.0000
11318.0,16468.0,0.0000
72555.0,4534.0,0.0000
19869.0,128806.0,0.0000
64568.0,36409.0,0.0000
86050.0,90186.0,0.0000
113049.0,19387.0,1.0000
14439.0,52064.0,0.0000
40495.0,73340.0,0.0000
94715.0,16752.0,1.0000
125939.0,57668.0,1.0000
76213.0,38606.0,0.0000
59432.0,21839.0,0.0000
11546.0,39999.0,0.0000
127456.0,66791.0,0.0000
95285.0,98024.0,1.0000
114380.0,127984.0,1.0000
2545.0,67303.0,1.0000
14413.0,89483.0,0.0000
884.0,84176.0,1.0000
26236.0,16.0,0.0000
73703.0,117615.0,0.0000
95534.0,115501.0,0.0000
110648.0,28022.0,0.0000
24946.0,92513.0,0.0000
84122.0,83351.0,1.0000
56031.0,130110.0,0.0000
50619.0,24324.0,0.0000
69601.0,49700.0,0.0000
58935.0,92150.0,1.0000
113079.0,38804.0,0.0000
64357.0,126487.0,0.0000
120476.0,65566.0,0.0000
42366.0,100461.0,1.0000
41476.0,97583.0,1.0000
66946.0,111794.0,0.0000
21339.0,16795.0,1.0000
42576.0,109976.0,0.0000
20483.0,53942.0,0.0000
47277.0,128153.0,1.0000
113138.0,22670.0,0.0000
56758.0,127676.0,0.0000
82767.0,68481.0,0.0000
82249.0,108201.0,1.0000
71055.0,76232.0,0.0000
28317.0,35411.0,1.0000
49565.0,67788.0,0.0000
25521.0,68728.0,1.0000
411.0,84968.0,0.0000
18168.0,101236.0,1.0000
18168.0,27915.0,0.0000
63142.0,81969.0,1.0000
123201.0,104154.0,0.0000
63769.0,129530.0,0.0000
41665.0,94357.0,1.0000
88481.0,104365.0,0.0000
88847.0,80327.0,0.0000
44706.0,99454.0,1.0000
121909.0,125939.0,0.0000
63299.0,99877.0,1.0000
61493.0,39713.0,0.0000
46229.0,59489.0,0.0000
127219.0,127071.0,0.0000
31756.0,51825.0,0.0000
50427.0,59830.0,1.0000
72194.0,90805.0,0.0000
11633.0,129980.0,0.0000
65114.0,126298.0,0.0000
113591.0,87088.0,0.0000
105437.0,64601.0,0.0000
21755.0,85481.0,1.0000
48790.0,129229.0,0.0000
101917.0,92015.0,1.0000
93509.0,120167.0,1.0000
72699.0,3431.0,0.0000
28994.0,55728.0,0.0000
2328.0,16561.0,0.0000
86483.0,77229.0,0.0000
3529.0,10934.0,1.0000
93504.0,75171.0,0.0000
51192.0,128401.0,0.0000
85077.0,131813.0,0.0000
94259.0,46497.0,0.0000
75347.0,121131.0,1.0000
4851.0,116813.0,0.0000
42994.0,38966.0,1.0000
114623.0,132803.0,1.0000
84879.0,131647.0,0.0000
95036.0,95911.0,0.0000
26872.0,83257.0,1.0000
96002.0,100249.0,1.0000
43765.0,70307.0,1.0000
11378.0,65822.0,1.0000
32840.0,44934.0,0.0000
108818.0,126950.0,0.0000
56733.0,9283.0,0.0000
26764.0,81925.0,0.0000
128685.0,49391.0,1.0000
117441.0,57901.0,0.0000
20965.0,3503.0,0.0000
56290.0,41333.0,0.0000
85774.0,95495.0,1.0000
88283.0,23749.0,0.0000
99023.0,114148.0,0.0000
34679.0,47911.0,1.0000
3527.0,123065.0,0.0000
34200.0,118039.0,0.0000
33615.0,124763.0,0.0000
118835.0,118779.0,0.0000
1086.0,72161.0,0.0000
45616.0,48090.0,1.0000
72194.0,29740.0,0.0000
112779.0,27124.0,0.0000
59733.0,77525.0,1.0000
20965.0,19970.0,0.0000
129483.0,30343.0,0.0000
2486.0,109000.0,1.0000
7208.0,47674.0,0.0000
3952.0,81422.0,1.0000
79552.0,82069.0,0.0000
41882.0,75762.0,1.0000
75664.0,8106.0,0.0000
7205.0,40495.0,0.0000
29502.0,112363.0,0.0000
4065.0,88012.0,0.0000
44934.0,63474.0,0.0000
88903.0,64173.0,0.0000
2328.0,118480.0,0.0000
102572.0,9612.0,0.0000
76672.0,78810.0,0.0000
131704.0,73438.0,0.0000
88155.0,27701.0,0.0000
79267.0,14336.0,0.0000
88663.0,69377.0,1.0000
39108.0,98954.0,0.0000
68148.0,129031.0,0.0000
9540.0,119178.0,0.0000
17593.0,42094.0,1.0000
77754.0,46042.0,0.0000
53488.0,99972.0,1.0000
131030.0,61898.0,0.0000
6506.0,89910.0,0.0000
6417.0,99178.0,1.0000
3420.0,27311.0,0.0000
67827.0,93404.0,0.0000
96776.0,53486.0,0.0000
36458.0,111790.0,1.0000
39597.0,73218.0,1.0000
126394.0,118341.0,0.0000
107397.0,116319.0,0.0000
86268.0,88042.0,1.0000
67223.0,83089.0,0.0000
35020.0,14273.0,0.0000
36466.0,102618.0,1.0000
83171.0,45970.0,0.0000
77480.0,66840.0,1.0000
110259.0,112384.0,1.0000
64374.0,97320.0,0.0000
109369.0,89121.0,1.0000
94376.0,69094.0,1.0000
27862.0,45683.0,0.0000
112157.0,82406.0,1.0000
10054.0,75882.0,0.0000
8332.0,90021.0,0.0000
84300.0,131281.0,1.0000
38890.0,128905.0,0.0000
18585.0,5597.0,0.0000
89732.0,49118.0,1.0000
28164.0,10503.0,0.0000
125226.0,128297.0,0.0000
85451.0,74497.0,0.0000
91230.0,71071.0,0.0000
35290.0,67670.0,0.0000
115607.0,304.0,0.0000
82881.0,54103.0,0.0000
52351.0,94797.0,1.0000
2444.0,118116.0,0.0000
1690.0,75373.0,1.0000
87128.0,128312.0,1.0000
43961.0,62058.0,1.0000
44696.0,127716.0,1.0000
24354.0,45839.0,0.0000
83453.0,119231.0,0.0000
70424.0,85952.0,1.0000
87262.0,53342.0,0.0000
14063.0,41212.0,0.0000
84214.0,98020.0,0.0000
86202.0,11205.0,1.0000
118637.0,89619.0,1.0000
111244.0,25230.0,0.0000
48050.0,115786.0,1.0000
90426.0,33053.0,1.0000
122577.0,16113.0,1.0000
89732.0,118929.0,0.0000
67716.0,42895.0,0.0000
30775.0,81826.0,0.0000
20984.0,131400.0,0.0000
123670.0,76217.0,1.0000
74380.0,1690.0,1.0000
127456.0,83653.0,0.0000
17760.0,100821.0,1.0000
104749.0,103120.0,0.0000
70950.0,54350.0,0.0000
69582.0,37141.0,0.0000
48951.0,2417.0,0.0000
47710.0,3493.0,0.0000
38413.0,63140.0,0.0000
116319.0,14129.0,1.0000
17691.0,35955.0,1.0000
57830.0,11006.0,0.0000
124430.0,72046.0,0.0000
63422.0,813.0,1.0000
62515.0,114365.0,0.0000
19546.0,27318.0,0.0000
122201.0,101921.0,0.0000
48448.0,114604.0,0.0000
100159.0,42586.0,0.0000
16527.0,92239.0,1.0000
89732.0,6345.0,0.0000
114959.0,42386.0,0.0000
48951.0,132244.0,0.0000
37983.0,3728.0,0.0000
31445.0,87685.0,1.0000
27901.0,86787.0,1.0000
33095.0,103549.0,0.0000
106497.0,25628.0,0.0000
63858.0,84323.0,0.0000
29546.0,74653.0,0.0000
45856.0,120482.0,0.0000
81454.0,70151.0,1.0000
42659.0,640.0,0.0000
86816.0,27970.0,0.0000
99877.0,72298.0,1.0000
8349.0,119863.0,1.0000
98315.0,11200.0,0.0000
11874.0,51704.0,1.0000
121181.0,97586.0,0.0000
47488.0,72236.0,1.0000
49508.0,16008.0,0.0000
18007.0,44866.0,0.0000
34417.0,12544.0,0.0000
102855.0,108754.0,0.0000
118675.0,125136.0,0.0000
25452.0,4786.0,0.0000
2417.0,62501.0,0.0000
75457.0,7462.0,0.0000
54392.0,80752.0,0.0000
71466.0,25906.0,0.0000
95036.0,34200.0,0.0000
46149.0,93989.0,1.0000
15309.0,27872.0,0.0000
114365.0,98325.0,0.0000
50096.0,31883.0,0.0000
51437.0,103697.0,1.0000
90402.0,131028.0,1.0000
38681.0,85994.0,1.0000
119515.0,125954.0,1.0000
44878.0,106339.0,1.0000
71040.0,79811.0,0.0000
8070.0,19553.0,1.0000
110955.0,71719.0,0.0000
104093.0,18685.0,0.0000
34801.0,118359.0,0.0000
52197.0,64835.0,1.0000
81151.0,24099.0,0.0000
80213.0,93176.0,0.0000
6058.0,44866.0,0.0000
19204.0,90186.0,0.0000
1500.0,92233.0,1.0000
129410.0,27901.0,0.0000
115209.0,125954.0,1.0000
20113.0,53681.0,0.0000
85502.0,114377.0,0.0000
38374.0,84179.0,0.0000
13946.0,68434.0,0.0000
73703.0,125232.0,0.0000
51933.0,46572.0,0.0000
34945.0,57250.0,0.0000
116865.0,55876.0,0.0000
51933.0,27478.0,0.0000
122852.0,112711.0,0.0000
120012.0,88404.0,0.0000
18923.0,20741.0,1.0000
105034.0,105278.0,1.0000
105925.0,109375.0,1.0000
55155.0,24969.0,1.0000
229.0,25962.0,0.0000
29880.0,80223.0,0.0000
90402.0,54526.0,0.0000
50479.0,77148.0,1.0000
111385.0,74444.0,0.0000
14439.0,10373.0,0.0000
89191.0,55559.0,0.0000
29083.0,62063.0,0.0000
5638.0,17689.0,0.0000
14359.0,56746.0,1.0000
65989.0,112612.0,1.0000
49540.0,98541.0,1.0000
58182.0,62063.0,0.0000
66232.0,75786.0,0.0000
4112.0,56411.0,1.0000
9409.0,65203.0,0.0000
8615.0,89458.0,0.0000
88393.0,119906.0,0.0000
6288.0,14006.0,1.0000
21192.0,101994.0,0.0000
46416.0,46461.0,1.0000
7072.0,119365.0,1.0000
69433.0,121581.0,1.0000
8106.0,40728.0,0.0000
118437.0,14359.0,1.0000
10976.0,131272.0,0.0000
60569.0,91101.0,1.0000
65642.0,110739.0,0.0000
48634.0,55876.0,0.0000
77194.0,133062.0,0.0000
20842.0,12008.0,0.0000
96331.0,119416.0,1.0000
52480.0,91646.0,0.0000
105107.0,115786.0,1.0000
61077.0,51192.0,0.0000
47398.0,130588.0,0.0000
2803.0,76323.0,0.0000
82610.0,30700.0,1.0000
43712.0,69883.0,1.0000
1155.0,2392.0,0.0000
56589.0,125019.0,0.0000
40393.0,1589.0,0.0000
5852.0,99165.0,0.0000
114715.0,81370.0,1.0000
108818.0,47290.0,0.0000
106523.0,117813.0,0.0000
9670.0,76882.0,1.0000
121181.0,102382.0,1.0000
26202.0,37097.0,0.0000
104589.0,9643.0,0.0000
112157.0,12832.0,0.0000
54172.0,82197.0,1.0000
70060.0,39582.0,0.0000
76672.0,7130.0,0.0000
13078.0,122981.0,1.0000
27348.0,106776.0,0.0000
87575.0,104474.0,1.0000
49321.0,129553.0,0.0000
59827.0,56722.0,0.0000
1250.0,63236.0,0.0000
51933.0,124741.0,1.0000
105467.0,10117.0,0.0000
23141.0,42919.0,0.0000
11776.0,16379.0,0.0000
39577.0,6790.0,0.0000
91401.0,48471.0,0.0000
121581.0,10000.0,1.0000
131491.0,66464.0,0.0000
85272.0,71118.0,0.0000
133276.0,66356.0,0.0000
12147.0,31290.0,0.0000
91772.0,91130.0,0.0000
29798.0,86560.0,1.0000
36688.0,100937.0,0.0000
92540.0,112070.0,0.0000
76378.0,25773.0,0.0000
107466.0,23829.0,1.0000
54196.0,55358.0,1.0000
100418.0,95438.0,0.0000
99086.0,1556.0,0.0000
100875.0,11472.0,0.0000
129852.0,6288.0,1.0000
12164.0,30630.0,0.0000
21847.0,89804.0,1.0000
14612.0,5898.0,0.0000
118143.0,125317.0,1.0000
8859.0,131575.0,1.0000
65388.0,101780.0,0.0000
22462.0,65461.0,0.0000
71040.0,85740.0,0.0000
65462.0,85192.0,1.0000
73842.0,103934.0,0.0000
58278.0,65801.0,1.0000
94490.0,108929.0,1.0000
23986.0,43105.0,0.0000
103407.0,123516.0,0.0000
125512.0,20040.0,0.0000
18481.0,73133.0,1.0000
38413.0,79811.0,0.0000
107534.0,85037.0,0.0000
4239.0,74570.0,0.0000
2486.0,45891.0,1.0000
107236.0,130407.0,0.0000
107534.0,24768.0,0.0000
58411.0,122272.0,0.0000
101167.0,50427.0,1.0000
116004.0,32129.0,1.0000
100875.0,117288.0,0.0000
122425.0,53628.0,0.0000
59398.0,122700.0,0.0000
822.0,44251.0,1.0000
86202.0,131167.0,1.0000
21718.0,916.0,0.0000
36907.0,42551.0,1.0000
59843.0,129887.0,0.0000
52856.0,3393.0,0.0000
51358.0,82340.0,0.0000
41862.0,68835.0,0.0000
40978.0,67890.0,0.0000
82498.0,46449.0,0.0000
71040.0,89915.0,1.0000
38109.0,1949.0,1.0000
1086.0,87088.0,0.0000
69839.0,26287.0,0.0000
128685.0,77551.0,0.0000
60957.0,129355.0,0.0000
50588.0,59295.0,0.0000
25452.0,47710.0,0.0000
67410.0,53483.0,0.0000
31638.0,22569.0,0.0000
111709.0,114762.0,0.0000
128697.0,67899.0,0.0000
12927.0,44255.0,1.0000
43277.0,27728.0,0.0000
24751.0,41354.0,0.0000
104391.0,59377.0,0.0000
80479.0,48105.0,1.0000
93025.0,128974.0,1.0000
86483.0,68739.0,0.0000
27309.0,100640.0,1.0000
129807.0,72166.0,0.0000
97974.0,102331.0,1.0000
20704.0,46153.0,0.0000
95036.0,114715.0,0.0000
37179.0,62967.0,0.0000
88155.0,23070.0,0.0000
33777.0,77388.0,0.0000
25780.0,112069.0,1.0000
52192.0,89091.0,0.0000
104749.0,129106.0,0.0000
55233.0,74399.0,0.0000
38264.0,49944.0,1.0000
54681.0,128380.0,0.0000
56933.0,62855.0,1.0000
18396.0,57091.0,0.0000
18533.0,101780.0,1.0000
1690.0,1965.0,1.0000
32003.0,64292.0,0.0000
59681.0,55206.0,0.0000
131180.0,84127.0,0.0000
46937.0,49586.0,0.0000
43924.0,72770.0,0.0000
31113.0,65263.0,1.0000
98023.0,112628.0,0.0000
59117.0,111683.0,1.0000
132445.0,118835.0,0.0000
1917.0,101863.0,1.0000
33068.0,98439.0,0.0000
98651.0,83801.0,0.0000
49486.0,111500.0,1.0000
55292.0,95357.0,0.0000
93296.0,78671.0,0.0000
90618.0,80997.0,0.0000
106176.0,79960.0,0.0000
72046.0,73603.0,0.0000
36704.0,19018.0,0.0000
5978.0,9217.0,1.0000
2241.0,70413.0,1.0000
66502.0,108604.0,0.0000
13219.0,27322.0,0.0000
229.0,101006.0,0.0000
6837.0,66311.0,1.0000
38343.0,119869.0,0.0000
15759.0,111271.0,0.0000
76213.0,116983.0,0.0000
29974.0,52517.0,0.0000
104365.0,38606.0,0.0000
74054.0,72291.0,1.0000
130756.0,128875.0,0.0000
105780.0,82175.0,0.0000
411.0,50460.0,0.0000
130643.0,19949.0,0.0000
121863.0,65203.0,0.0000
5665.0,32298.0,0.0000
58787.0,86974.0,0.0000
6078.0,101273.0,1.0000
555.0,114604.0,0.0000
60814.0,111829.0,1.0000
34265.0,72048.0,1.0000
53890.0,37378.0,0.0000
12600.0,31445.0,0.0000
90402.0,125993.0,0.0000
21718.0,103571.0,1.0000
64747.0,64766.0,0.0000
47882.0,66728.0,1.0000
76672.0,107724.0,0.0000
79860.0,51659.0,0.0000
26414.0,69520.0,1.0000
44388.0,114982.0,1.0000
64054.0,128213.0,1.0000
59881.0,229.0,0.0000
6947.0,94954.0,1.0000
47056.0,132226.0,1.0000
36907.0,61686.0,0.0000
119448.0,32413.0,0.0000
7205.0,80561.0,1.0000
49934.0,69839.0,0.0000
38109.0,9386.0,0.0000
31340.0,2662.0,0.0000
28426.0,104040.0,0.0000
9103.0,26186.0,0.0000
11443.0,33983.0,1.0000
116284.0,125910.0,0.0000
25230.0,7146.0,0.0000
115351.0,48712.0,0.0000
72370.0,50505.0,0.0000
17806.0,28317.0,1.0000
107955.0,8825.0,0.0000
120557.0,128313.0,1.0000
29224.0,124158.0,0.0000
79267.0,79297.0,0.0000
93131.0,66469.0,0.0000
19066.0,48071.0,0.0000
109819.0,7128.0,0.0000
44365.0,128175.0,1.0000
59092.0,106546.0,1.0000
26219.0,123203.0,1.0000
4114.0,86824.0,1.0000
67528.0,78341.0,0.0000
118393.0,124458.0,0.0000
1341.0,75875.0,0.0000
83806.0,88074.0,0.0000
117255.0,82717.0,0.0000
100715.0,127016.0,0.0000
16842.0,8714.0,0.0000
103361.0,38869.0,1.0000
20813.0,116488.0,1.0000
36611.0,88202.0,1.0000
11008.0,118584.0,1.0000
66232.0,17514.0,0.0000
8546.0,12539.0,0.0000
83003.0,83872.0,1.0000
54289.0,109686.0,1.0000
100077.0,115267.0,0.0000
28426.0,124109.0,0.0000
76259.0,60957.0,0.0000
15765.0,101611.0,1.0000
27311.0,107351.0,0.0000
52517.0,7385.0,0.0000
87034.0,105409.0,0.0000
46685.0,121869.0,1.0000
100352.0,36182.0,0.0000
112695.0,72857.0,0.0000
119739.0,78915.0,1.0000
5088.0,94267.0,0.0000
57419.0,115774.0,1.0000
75996.0,119543.0,1.0000
53213.0,41918.0,0.0000
42220.0,65801.0,0.0000
18314.0,52703.0,0.0000
30234.0,79595.0,0.0000
9487.0,28384.0,1.0000
49934.0,680.0,0.0000
73345.0,128095.0,1.0000
14439.0,86546.0,0.0000
40339.0,101811.0,0.0000
26227.0,88481.0,0.0000
91401.0,96334.0,0.0000
94357.0,25588.0,0.0000
116191.0,128081.0,0.0000
22842.0,91025.0,0.0000
73143.0,122813.0,1.0000
58844.0,83302.0,1.0000
79722.0,111420.0,1.0000
54350.0,66803.0,0.0000
52162.0,82295.0,0.0000
3926.0,86104.0,1.0000
66311.0,124934.0,1.0000
51825.0,86744.0,0.0000
62572.0,83371.0,1.0000
101052.0,126298.0,0.0000
67955.0,101270.0,0.0000
49486.0,92240.0,1.0000
8840.0,54024.0,1.0000
114576.0,38831.0,0.0000
3952.0,55886.0,0.0000
39808.0,123038.0,0.0000
15435.0,12185.0,0.0000
45541.0,77052.0,1.0000
116846.0,80646.0,1.0000
29284.0,129553.0,0.0000
76749.0,38155.0,1.0000
126466.0,30912.0,0.0000
21928.0,121770.0,0.0000
28128.0,78341.0,0.0000
126948.0,66553.0,0.0000
61929.0,126354.0,0.0000
123951.0,118179.0,0.0000
1086.0,63470.0,0.0000
69582.0,91586.0,0.0000
22681.0,63056.0,0.0000
121839.0,109090.0,1.0000
61686.0,115084.0,0.0000
129446.0,83653.0,0.0000
111161.0,35348.0,0.0000
51087.0,7614.0,0.0000
98865.0,28994.0,0.0000
45997.0,95690.0,0.0000
73703.0,61195.0,0.0000
92297.0,32325.0,1.0000
66767.0,102132.0,1.0000
98055.0,37070.0,0.0000
8195.0,50579.0,1.0000
21757.0,39815.0,1.0000
31138.0,58924.0,1.0000
69869.0,103673.0,1.0000
67032.0,91408.0,0.0000
76432.0,115684.0,1.0000
51459.0,6068.0,0.0000
95822.0,68729.0,1.0000
30972.0,66502.0,0.0000
86721.0,45132.0,1.0000
58719.0,122128.0,0.0000
31063.0,118763.0,0.0000
230.0,123956.0,1.0000
46685.0,130363.0,1.0000
32003.0,22979.0,0.0000
39160.0,116514.0,0.0000
36197.0,122740.0,0.0000
64054.0,35881.0,0.0000
85451.0,6288.0,1.0000
4903.0,37330.0,1.0000
29787.0,8503.0,0.0000
125302.0,122037.0,0.0000
110219.0,34090.0,1.0000
63793.0,72738.0,1.0000
131121.0,114977.0,1.0000
40242.0,113260.0,1.0000
120425.0,127410.0,0.0000
124109.0,93025.0,1.0000
59489.0,61077.0,0.0000
98055.0,20653.0,1.0000
73543.0,129980.0,0.0000
121928.0,103586.0,0.0000
98571.0,50124.0,0.0000
116893.0,86528.0,1.0000
124779.0,42589.0,0.0000
21627.0,15381.0,0.0000
51587.0,131234.0,0.0000
100424.0,88117.0,0.0000
128213.0,89194.0,1.0000
28968.0,29194.0,1.0000
70225.0,131028.0,0.0000
60288.0,100958.0,1.0000
59292.0,111500.0,1.0000
63476.0,113663.0,1.0000
106223.0,120166.0,0.0000
9547.0,19562.0,0.0000
62821.0,14292.0,0.0000
122637.0,96963.0,0.0000
72959.0,20503.0,0.0000
86016.0,121909.0,1.0000
29754.0,97389.0,1.0000
99539.0,115480.0,0.0000
35290.0,108604.0,0.0000
3336.0,28064.0,1.0000
81761.0,130476.0,0.0000
784.0,60579.0,1.0000
128792.0,50516.0,1.0000
70854.0,96596.0,0.0000
100752.0,30194.0,1.0000
92297.0,101266.0,0.0000
15851.0,77821.0,1.0000
82562.0,93561.0,1.0000
77754.0,126063.0,0.0000
107877.0,103589.0,1.0000
71989.0,101836.0,0.0000
99104.0,56933.0,1.0000
104961.0,119434.0,1.0000
16665.0,121550.0,0.0000
93595.0,38556.0,1.0000
55755.0,81688.0,0.0000
75441.0,104073.0,1.0000
7588.0,113336.0,0.0000
117849.0,84740.0,0.0000
117455.0,54860.0,1.0000
34011.0,98541.0,1.0000
34090.0,103173.0,1.0000
8775.0,645.0,1.0000
47299.0,70151.0,1.0000
19325.0,10934.0,0.0000
9540.0,50122.0,0.0000
2633.0,109375.0,1.0000
129807.0,131493.0,0.0000
10639.0,52398.0,0.0000
4903.0,65676.0,1.0000
23626.0,49242.0,1.0000
114677.0,94679.0,1.0000
73.0,80.0,0.0000
90117.0,17075.0,0.0000
18876.0,87006.0,0.0000
13440.0,95438.0,0.0000
48703.0,74237.0,1.0000
120618.0,81001.0,1.0000
91060.0,51825.0,0.0000
83570.0,62660.0,1.0000
38694.0,89603.0,1.0000
50163.0,53998.0,0.0000
5335.0,103230.0,0.0000
51087.0,52968.0,0.0000
5335.0,66840.0,0.0000
71745.0,66740.0,0.0000
84456.0,130659.0,0.0000
38966.0,60975.0,1.0000
90506.0,103115.0,0.0000
8273.0,105049.0,1.0000
58682.0,120947.0,0.0000
23986.0,59517.0,0.0000
16123.0,28977.0,1.0000
50148.0,35363.0,0.0000
104073.0,126357.0,1.0000
67528.0,119906.0,0.0000
37036.0,25036.0,0.0000
13889.0,49747.0,1.0000
82261.0,28188.0,0.0000
122893.0,6441.0,0.0000
1867.0,19893.0,0.0000
65454.0,131588.0,1.0000
36704.0,17244.0,1.0000
6000.0,37541.0,1.0000
92276.0,78186.0,0.0000
1556.0,107162.0,0.0000
22681.0,25214.0,1.0000
79722.0,81840.0,1.0000
